X,Y,OBJECTID,Site_Name,Site_Score,Site_EPA_ID,SEMS_ID,SITS_ID,Region_ID,State,City,County,Status,Longitude,Latitude,Proposed_Date,Listing_Date,Construction_Completion_Date,Construction_Completion_Number,NOID_Date,Deletion_Date,Site_Listing_Narrative,Site_Progress_Profile,Notice_of_Data_Availability,Proposed_FR_Notice,Deletion_FR_Notice,Final_FR_Notice,NOID_FR_Notice,Restoration_FR_Notice_Jumper_Pa,Site_has_had_a_Partial_Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2
-83.963611,42.622781,,Shiawassee River,31.01,MID980794473,503020,596,5,Michigan,Howell,Livingston,NPL Site,-83.963611,42.622781,12/30/1982,09/08/1983,09/29/2005,961,,,"<a href=""https://semspub.epa.gov/src/document/05/633549"" target=""_blank"">MID980794473 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503020"" target=""_blank"">Shiawassee River</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,284
-86.185219,42.820419,,Southwest Ottawa County Landfill,39.66,MID980608780,502845,597,5,Michigan,Park Township,Ottawa,NPL Site,-86.185219,42.820419,12/30/1982,09/08/1983,09/22/1994,264,,,"<a href=""https://semspub.epa.gov/src/document/05/633550"" target=""_blank"">MID980608780 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502845"" target=""_blank"">Southwest Ottawa County Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,285
-85.68195,43.1525,,Sparta Landfill,32,MID000268136,502168,598,5,Michigan,Sparta Township,Kent,NPL Site,-85.68195,43.1525,12/30/1982,09/08/1983,09/27/2000,735,,,"<a href=""https://semspub.epa.gov/src/document/05/633551"" target=""_blank"">MID000268136 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502168"" target=""_blank"">Sparta Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,286
-85.727781,42.915831,,Spartan Chemical Co.,41.05,MID079300125,502634,599,5,Michigan,Wyoming,Kent,NPL Site,-85.727781,42.915831,12/30/1982,09/08/1983,,0,,,"<a href=""https://semspub.epa.gov/src/document/05/633552"" target=""_blank"">MID079300125 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502634"" target=""_blank"">Spartan Chemical Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,287
-83.772219,42.454169,,Spiegelberg Landfill,53.61,MID980794481,503021,600,5,Michigan,Green Oak Township,Livingston,Deleted NPL Site,-83.772219,42.454169,12/30/1982,09/08/1983,06/29/1995,294,04/13/2011,06/13/2011,"<a href=""https://semspub.epa.gov/src/document/05/633553"" target=""_blank"">MID980794481 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503021"" target=""_blank"">Spiegelberg Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2011-04-13/pdf/2011-8879.pdf"" target=""_blank"">06/13/2011 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2011-04-13/pdf/2011-8880.pdf"" target=""_blank"">04/13/2011 (PDF)</a>",,No,,,,,288
-83.5419,42.7044,,Springfield Township Dump,51.97,MID980499966,502765,601,5,Michigan,Davisburg,Oakland,NPL Site,-83.5419,42.7044,12/30/1982,09/08/1983,08/25/2000,704,,,"<a href=""https://semspub.epa.gov/src/document/05/633554"" target=""_blank"">MID980499966 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502765"" target=""_blank"">Springfield Township Dump</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,289
-85.073,44.8866,,Tar Lake,48.55,MID980794655,503024,602,5,Michigan,Mancelona Township,Antrim,NPL Site,-85.073,44.8866,12/30/1982,09/08/1983,09/28/2004,921,,,"<a href=""https://semspub.epa.gov/src/document/05/633555"" target=""_blank"">MID980794655 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503024"" target=""_blank"">Tar Lake</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,290
-86.1968,41.8309,,U.S. Aviex,33.66,MID980794556,503023,603,5,Michigan,Howard Township,Cass,NPL Site,-86.1968,41.8309,12/30/1982,09/08/1983,09/21/1993,190,,,"<a href=""https://semspub.epa.gov/src/document/05/633556"" target=""_blank"">MID980794556 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503023"" target=""_blank"">U.S. Aviex</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,291
-84.618611,43.410561,,Velsicol Chemical Corp.(Michigan),52.29,MID000722439,502194,604,5,Michigan,St. Louis,Gratiot,NPL Site,-84.618611,43.410561,12/30/1982,09/08/1983,09/25/1992,132,,,"<a href=""https://semspub.epa.gov/src/document/05/633557"" target=""_blank"">MID000722439 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502194"" target=""_blank"">Velsicol Chemical Corp.(Michigan)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,292
-85.143331,42.341669,,Verona Well Field,46.86,MID980793806,503011,605,5,Michigan,Battle Creek,Calhoun,NPL Site,-85.143331,42.341669,12/30/1982,09/08/1983,06/26/1997,438,,,"<a href=""https://semspub.epa.gov/src/document/05/633558"" target=""_blank"">MID980793806 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503011"" target=""_blank"">Verona Well Field</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,293
-85.853,43.8532,,Wash King Laundry,40.03,MID980701247,502992,606,5,Michigan,Pleasant Plains Township,Lake,NPL Site,-85.853,43.8532,12/30/1982,09/08/1983,03/30/2001,764,,,"<a href=""https://semspub.epa.gov/src/document/05/633559"" target=""_blank"">MID980701247 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502992"" target=""_blank"">Wash King Laundry</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,294
-86.328889,43.412219,,Whitehall Municipal Wells,35.45,MID980701254,502993,607,5,Michigan,Whitehall,Muskegon,Deleted NPL Site,-86.328889,43.412219,12/30/1982,09/21/1984,09/07/1990,44,09/21/1990,02/11/1991,"<a href=""https://semspub.epa.gov/src/document/05/633560"" target=""_blank"">MID980701254 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502993"" target=""_blank"">Whitehall Municipal Wells</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189623"" target=""_blank"">02/11/1991 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/05/633138"" target=""_blank"">09/21/1990 (PDF)</a>",,No,,,,,295
-83.274439,42.94695,,Metamora Landfill,35.51,MID980506562,502819,608,5,Michigan,Metamora,Lapeer,NPL Site,-83.274439,42.94695,09/08/1983,09/21/1984,09/27/2001,791,,,"<a href=""https://semspub.epa.gov/src/document/05/633561"" target=""_blank"">MID980506562 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502819"" target=""_blank"">Metamora Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>",,,No,,,,,296
-85.4256,41.7988,,Sturgis Municipal Wells,42.24,MID980703011,503000,609,5,Michigan,Sturgis,St. Joseph,NPL Site,-85.4256,41.7988,09/08/1983,09/21/1984,09/03/1997,449,,,"<a href=""https://semspub.epa.gov/src/document/05/633562"" target=""_blank"">MID980703011 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503000"" target=""_blank"">Sturgis Municipal Wells</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>",,,No,,,,,297
-86.136669,43.210831,,"Thermo-Chem, Inc.",53.36,MID044567162,502486,611,5,Michigan,Muskegon,Muskegon,NPL Site,-86.136669,43.210831,10/15/1984,06/10/1986,09/17/2002,830,,,"<a href=""https://semspub.epa.gov/src/document/05/633564"" target=""_blank"">MID044567162 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502486"" target=""_blank"">Thermo-Chem, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,298
-88.397781,47.169719,,Torch Lake,46.72,MID980901946,503034,612,5,Michigan,Houghton County,Houghton,NPL Site,-88.397781,47.169719,10/15/1984,06/10/1986,09/23/2005,954,,,"<a href=""https://semspub.epa.gov/src/document/05/633565"" target=""_blank"">MID980901946 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503034"" target=""_blank"">Torch Lake</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,299
-85.193339,41.880281,,North Bronson Industrial Area,33.93,MID005480900,502310,613,5,Michigan,Bronson,Branch,NPL Site,-85.193339,41.880281,10/15/1984,06/10/1986,,0,,,"<a href=""https://semspub.epa.gov/src/document/05/633566"" target=""_blank"">MID005480900 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502310"" target=""_blank"">North Bronson Industrial Area</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,300
-122.0797,37.4108,,Teledyne Semiconductor,35.35,CAD009111444,901134,960,9,California,Mountain View,Santa Clara,NPL Site,-122.0797,37.4108,10/15/1984,07/22/1987,03/31/1992,78,,,"<a href=""https://semspub.epa.gov/src/document/09/2400266"" target=""_blank"">CAD009111444 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901134"" target=""_blank"">Teledyne Semiconductor</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,301
-122.0085,37.3846,,"TRW Microwave, Inc. (Building 825)",31.94,CAD009159088,901181,961,9,California,Sunnyvale,Santa Clara,NPL Site,-122.0085,37.3846,06/24/1988,02/21/1990,09/17/1993,203,,,"<a href=""https://semspub.epa.gov/src/document/09/2400267"" target=""_blank"">CAD009159088 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901181"" target=""_blank"">TRW Microwave, Inc. (Building 825)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>",,,No,,,,,302
-122.0542,37.4012,,Fairchild Semiconductor Corp. (Mountain View Plant),31.94,CAD095989778,901680,963,9,California,Mountain View,Santa Clara,NPL Site,-122.0542,37.4012,10/15/1984,02/11/1991,08/24/1999,615,,,"<a href=""https://semspub.epa.gov/src/document/09/2400269"" target=""_blank"">CAD095989778 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901680"" target=""_blank"">Fairchild Semiconductor Corp. (Mountain View Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189623"" target=""_blank"">02/11/1991 (PDF)</a>",,,No,,,,,303
-121.3958,38.520281,,Sacramento Army Depot,44.46,CA0210020780,902715,964,9,California,Sacramento,Sacramento,NPL Site,-121.3958,38.520281,10/15/1984,07/22/1987,08/28/2002,820,,,"<a href=""https://semspub.epa.gov/src/document/09/2400270"" target=""_blank"">CA0210020780 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902715"" target=""_blank"">Sacramento Army Depot</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,304
-122.0566,37.3962,,Intel Corp. (Mountain View Plant),29.76,CAD061620217,901482,965,9,California,Mountain View,Santa Clara,NPL Site,-122.0566,37.3962,10/15/1984,06/10/1986,08/24/1999,616,,,"<a href=""https://semspub.epa.gov/src/document/09/2400271"" target=""_blank"">CAD061620217 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901482"" target=""_blank"">Intel Corp. (Mountain View Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,305
-122.0533,37.3975,,Raytheon Corp.,29.76,CAD009205097,901202,966,9,California,Mountain View,Santa Clara,NPL Site,-122.0533,37.3975,10/15/1984,06/10/1986,08/24/1999,617,,,"<a href=""https://semspub.epa.gov/src/document/09/2400272"" target=""_blank"">CAD009205097 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901202"" target=""_blank"">Raytheon Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,306
-122.0522,37.411389,,Moffett Naval Air Station,29.49,CA2170090078,902734,967,9,California,Sunnyvale,Santa Clara,NPL Site,-122.0522,37.411389,04/10/1985,07/22/1987,,0,,,"<a href=""https://semspub.epa.gov/src/document/09/2400273"" target=""_blank"">CA2170090078 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902734"" target=""_blank"">Moffett Naval Air Station</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189642"" target=""_blank"">04/10/1985 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,307
-118.055,33.95,,"Waste Disposal, Inc.",34.6,CAD980884357,902140,968,9,California,Santa Fe Springs,Los Angeles,NPL Site,-118.055,33.95,06/10/1986,07/22/1987,08/12/2005,941,,,"<a href=""https://semspub.epa.gov/src/document/09/2400274"" target=""_blank"">CAD980884357 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902140"" target=""_blank"">Waste Disposal, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189644"" target=""_blank"">06/10/1986 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,308
-120.9181,37.71695,,Riverbank Army Ammunition Plant,63.94,CA7210020759,902785,1025,9,California,Riverbank,Stanislaus,NPL Site,-120.9181,37.71695,06/24/1988,02/21/1990,09/30/1997,491,,,"<a href=""https://semspub.epa.gov/src/document/09/2400138"" target=""_blank"">CA7210020759 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902785"" target=""_blank"">Riverbank Army Ammunition Plant</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>",,,No,,,,,309
-119.2767,36.333331,,Southern California Edison Co. (Visalia Poleyard),48.91,CAD980816466,902061,1026,9,California,Visalia,Tulare,Deleted NPL Site,-119.2767,36.333331,01/22/1987,03/31/1989,09/25/2001,783,07/27/2009,09/25/2009,"<a href=""https://semspub.epa.gov/src/document/09/2400139"" target=""_blank"">CAD980816466 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902061"" target=""_blank"">Southern California Edison Co. (Visalia Poleyard)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-07-27/pdf/E9-17562.pdf"" target=""_blank"">09/25/2009 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-07-27/pdf/E9-17564.pdf"" target=""_blank"">07/27/2009 (PDF)</a>",,No,,,,,310
-122.029028,37.051111,,Watkins-Johnson Co. (Stewart Division Plant),28.9,CAD980893234,902226,1029,9,California,Scotts Valley,Santa Cruz,NPL Site,-122.029028,37.051111,01/22/1987,08/30/1990,09/22/1994,265,,,"<a href=""https://semspub.epa.gov/src/document/09/2400140"" target=""_blank"">CAD980893234 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902226"" target=""_blank"">Watkins-Johnson Co. (Stewart Division Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>",,,No,,,,,311
-119.8261,36.704169,,Fresno Municipal Sanitary Landfill,35.57,CAD980636914,901854,1030,9,California,Fresno,Fresno,NPL Site,-119.8261,36.704169,06/24/1988,10/04/1989,,0,,,"<a href=""https://semspub.epa.gov/src/document/09/2400141"" target=""_blank"">CAD980636914 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901854"" target=""_blank"">Fresno Municipal Sanitary Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>",,,No,,,,,312
-116.9389,34.878331,,Barstow Marine Corps Logistics Base,37.93,CA8170024261,902790,1104,9,California,Barstow,San Bernardino,NPL Site,-116.9389,34.878331,07/14/1989,11/21/1989,,0,,,"<a href=""https://semspub.epa.gov/src/document/09/2400142"" target=""_blank"">CA8170024261 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902790"" target=""_blank"">Barstow Marine Corps Logistics Base</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189650"" target=""_blank"">07/14/1989 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189634"" target=""_blank"">11/21/1989 (PDF)</a>",,,No,,,,,313
-122.5931,38.2332,,"Sola Optical USA, Inc.",33.39,CAD981171523,902280,1106,9,California,Petaluma,Sonoma,Deleted NPL Site,-122.5931,38.2332,06/24/1988,02/21/1990,08/14/1992,108,07/24/2013,10/31/2013,"<a href=""https://semspub.epa.gov/src/document/09/2400143"" target=""_blank"">CAD981171523 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902280"" target=""_blank"">Sola Optical USA, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-10-31/pdf/2013-25987.pdf"" target=""_blank"">10/31/2013 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189635"" target=""_blank"">02/21/1990 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-07-24/pdf/2013-17826.pdf"" target=""_blank"">07/24/2013 (PDF)</a>",,No,,,,,314
